comment,num_of_likes,reply_count
Egypt has many beautiful and amazing not only the We have the city of which contains a third of the It is a very wonderful You should visit of is after visiting the Then do not leave before visiting the city of the bride of the This is if you need harmony and if you need you should visit the beautiful,7,0
We need an extended cut of be worth of cool content,7,0
As an Egyptian this is the first time I see and hear about the things shown in this Honestly this is one of the best videos ever,7,0
This is by far the best video ever very unique and THE,7,0
Proud to be Egyptian,7,0
watching this on the of March,7,0
the I love the pride that he carries,7,0
As an this is the first occasion I see and hear about the items presented in this this is among the finest videos ever,7,0
I found this video to be quite The personality shines which makes it more enjoyable to They have a natural ability to connect with the,7,0
Wow how historic and majestic,7,0
Who is watching this,7,0
I am proud to be an Egyptian,7,0
Am an Egyptian we have a great civilization,7,0
How great you Who,7,0
this scream is not enough scream more louder,7,0
always wanted to see a detailed video that ventures me inside the dazzling Thank you so much for this wonderful video,7,0
The greatness of Egyption civilization,7,0
Iam Egyptian and Iam so,7,0
Egyptian and I proud of,7,0
Wellcome to,7,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever thnk you,7,0
Iam Egyptian I proud of Ancient,7,0
VM GranMisterio Greets You,7,0
in the most respectful this video is absolutely,7,0
Watching this video made me realize I have,7,0
This is very adventurous,7,0
We need an extended cut of this must be hours worth of cool and intresting content,7,0
I am so proud to be Egyptian,6,0
The funny thing they need to camp outside in the literally a right across the pyramids,6,0
This is pretty love to see the adventures and the team having fun,6,0
This is the best video made so far,6,0
We want another episode in Egypt about the most luxurious and beautiful temple in the the Dendera Temple Complex in the Egyptian city of which contains an accurate drawing of the solar system and astronomy and the colors of the temple from thousands of years,6,0
Zahi hawaas is great personality,6,0
Egypt is so and has beautiful ancient I love,6,0
Welcome to I wish you a beautiful trip in,6,0
I am Egyptian and I am amazed at how sweet this is,6,0
This episode is the strongest and greatest No doubt you are in Egypt where civilization was born Before history is written,6,0
bro really swimming in still water,6,0
We built the Pyramids what a great video,6,0
As an Egyptian proud and excited to watch that,6,0
VM GRANMISTERIO TE SALUDA,6,0
Proud to be,6,0
Could not be more of a flex to say a proud,6,0
I love learning about Egypt and especially ancient Egypt and this video is so cool,6,0
This is the first time you dubbed your video in really,6,0
the batcave,6,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever,6,0
pretty big,6,0
Less than people in modern history have been in that room yet there was tons of graffiti,6,0
As he Egypt came and history,6,0
World biggest youtuber for reason,6,0
whats that flying thing behind,6,0
VM Granmisterio te thanks for this,6,0
I imagine what I would do if I from the mother of the Thank you to all the haters who made me love Egypt even learn more about our great and be extremely proud to be,6,0
Genuinely one of best videos ever,6,0
Welcome to the Mother of the World the cradle of the land of and timeless,6,0
Anyone wonder what that chamber on the other path is at,6,0
The Egyptian guys were so and They really made this video even more,6,0
I was impressed with the passion for this clear that they are knowledgeable and enthusiastic about the subject and that comes through in their always drawn to content created by people who are passionate about what they do,6,0
As an egyptian i enjoyed this so,6,0
get out of here before we get got me dying,6,0
Did Nikola Tesla believe that the pyramids were some kind of great powerhouse that supplied electricity,6,0
I somehow,6,0
some how,6,0
The History of Egypt always amazes me tysm for educating us,6,0
really impressive welcome to Egypt,6,0
Bro Casually Getting dipped in STILL,6,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever,6,0
Mrbeast is literally the king of the world,6,0
At first I wondered if Zahi Hawass would be in this video or But when I saw that he was there I became even more,6,0
Being Egyptian is such a wonderful thing,6,0
There is someone behind,6,0
the AT THE BRITISH MUSEUM,6,0
still,6,0
Welcome to the land of civilization and history,6,0
smack that ahh,6,0
Pyramids are over years old and it was an ancient not a,6,0
this was amazing we need extra episodes,6,0
We must come to visit Egypt Very nice,6,0
Amazing but some things seem skeptical and set up,6,0
fascinating how people carried these stones at that,6,0
I am very proud of our ancient Egyptian Thank you welcome to Egypt,6,0
The best video you have ever made Egypt is one of the most historical countries,6,0
VM GRAN MISTERIO TE SALUDA,6,0
Being Egyptian is a great thing,6,0
For money,6,0
This video provided a comprehensive overview of the I was particularly impressed with the depth of research that went into The visuals were also very helpful in understanding the concepts being Thank you for sharing this valuable,6,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever made,6,0
Welcome to Egypt,6,0
Are there any,6,0
Actually Egyptian and I visited pyramids before,6,0
Love A world tour of you visiting more historic places would be an epic,6,0
this is the most impressive episode you have ever made by far an Egyptian,6,0
Now we want an area,6,0
Next video on spended yrs on,6,0
this is the greatest video you ever made,6,0
The great Egypt is Finally an amazing video showing the greatest civilization,6,0
Welcome to Egypt,5,0
An exciting and enjoyable episode full of historical and cultural Thanks to the content creators for the tremendous,5,0
Love this video,5,0
This is just a small part of the beauty of the Arab Republic of,5,0
This is awesome egyption are the best how they make these crazy,5,0
I am proud to be Egyptian thank you,5,0
There is no way this dude got this big without being propped up by the,5,0
Wow I love the camel riding and Egyptian They are all worth experiencing and,5,0
Welcome to Egypt,5,0
I loved this video so much Egypt is really great,5,0
Palpatine,5,0
hours in area,5,0
VM GRAN MISTERIO TE,5,0
I am Egyptian and i am so proud of Our great thank you for this amazing,5,0
Really enjoyed,5,0
Imagine dying and years later people are discovering you,5,0
Thank you for sharing your This was very interesting and exciting to,5,0
GUYS I HAVE FOOTAGE OF MRBEAST AT A HIGHSCHOOL IN,5,0
